codigo_dane,departamento,municipio,mandatario,correo,fuente
23350,Córdoba,La Apartada,,alcaldia@laapartada.gov.co
23417,Córdoba,Lorica,,alcaldia@lorica.gov.co
23419,Córdoba,Los Córdobas,,alcaldia@loscordobas.gov.co
23464,Córdoba,Momil,,alcaldia@momil.gov.co
23466,Córdoba,Montelíbano,,alcaldia@montelibano.gov.co
23500,Córdoba,Moñitos,,alcaldia@monitos.gov.co
23555,Córdoba,Planeta Rica,,alcaldia@planetarica.gov.co
23570,Córdoba,Pueblo Nuevo,,alcaldia@pueblonuevo.gov.co
23574,Córdoba,Puerto Escondido,,alcaldia@puertoescondido.gov.co
23580,Córdoba,Puerto Libertador,,alcaldia@puertolibertador.gov.co
23586,Córdoba,Purísima,,alcaldia@purisima.gov.co
23660,Córdoba,Sahagún,,alcaldia@sahagun.gov.co
23670,Córdoba,San Andrés Sotavento,,alcaldia@sanandressotavento.gov.co
23672,Córdoba,San Antero,,alcaldia@sanantero.gov.co
23675,Córdoba,San Bernardo del Viento,,alcaldia@sanbernardodelviento.gov.co
23678,Córdoba,San Carlos,,alcaldia@sancarlos.gov.co
23686,Córdoba,San Pelayo,,alcaldia@sanpelayo.gov.co
23807,Córdoba,Tierralta,,alcaldia@tierralta.gov.co
23855,Córdoba,Valencia,,alcaldia@valencia.gov.co
25001,Cundinamarca,Agua de Dios,,alcaldia@aguadedios.gov.co
25019,Cundinamarca,Albán,,alcaldia@alban.gov.co
25035,Cundinamarca,Anapoima,,alcaldia@anapoima.gov.co
25040,Cundinamarca,Anolaima,,alcaldia@anolaima.gov.co
25053,Cundinamarca,Arbeláez,,alcaldia@arbelaez.gov.co
25086,Cundinamarca,Beltrán,,alcaldia@beltran.gov.co
25095,Cundinamarca,Bituima,,alcaldia@bituima.gov.co
25099,Cundinamarca,Bojacá,,alcaldia@bojaca.gov.co
25120,Cundinamarca,Cabrera,,alcaldia@cabrera.gov.co
25123,Cundinamarca,Cachipay,,alcaldia@cachipay.gov.co
25126,Cundinamarca,Cajicá,,alcaldia@cajica.gov.co
25148,Cundinamarca,Caparrapí,,alcaldia@caparrapi.gov.co
25151,Cundinamarca,Caqueza,,alcaldia@caqueza.gov.co
25154,Cundinamarca,Carmen de Carupa,,alcaldia@carmendecarupa.gov.co
25168,Cundinamarca,Chaguaní,,alcaldia@chaguani.gov.co
25175,Cundinamarca,Chía,,alcaldia@chia.gov.co
25178,Cundinamarca,Chipaque,,alcaldia@chipaque.gov.co
25181,Cundinamarca,Choachí,,alcaldia@choachi.gov.co
25183,Cundinamarca,Chocontá,,alcaldia@choconta.gov.co
25200,Cundinamarca,Cogua,,alcaldia@cogua.gov.co
25214,Cundinamarca,Cota,,alcaldia@cota.gov.co
25224,Cundinamarca,Cucunubá,,alcaldia@cucunuba.gov.co
25245,Cundinamarca,El Colegio,,alcaldia@elcolegio.gov.co
25258,Cundinamarca,El Peñón,,alcaldia@elpenon.gov.co
25260,Cundinamarca,El Rosal,,alcaldia@elrosal.gov.co
25269,Cundinamarca,Facatativá,,alcaldia@facatativa.gov.co
25279,Cundinamarca,Fomeque,,alcaldia@fomeque.gov.co
25281,Cundinamarca,Fosca,,alcaldia@fosca.gov.co
25286,Cundinamarca,Funza,,alcaldia@funza.gov.co
25288,Cundinamarca,Fúquene,,alcaldia@fuquene.gov.co
25290,Cundinamarca,Fusagasugá,,alcaldia@fusagasuga.gov.co
25293,Cundinamarca,Gachala,,alcaldia@gachala.gov.co
25295,Cundinamarca,Gachancipá,,alcaldia@gachancipa.gov.co
25297,Cundinamarca,Gachetá,,alcaldia@gacheta.gov.co
25299,Cundinamarca,Gama,,alcaldia@gama.gov.co
25307,Cundinamarca,Girardot,,alcaldia@girardot.gov.co
25312,Cundinamarca,Granada,,alcaldia@granada.gov.co
25317,Cundinamarca,Guachetá,,alcaldia@guacheta.gov.co
25320,Cundinamarca,Guaduas,,alcaldia@guaduas.gov.co
25322,Cundinamarca,Guasca,,alcaldia@guasca.gov.co
25324,Cundinamarca,Guataquí,,alcaldia@guataqui.gov.co
25326,Cundinamarca,Guatavita,,alcaldia@guatavita.gov.co
25328,Cundinamarca,Guayabal de Siquima,,alcaldia@guayabaldesiquima.gov.co
25335,Cundinamarca,Guayabetal,,alcaldia@guayabetal.gov.co
25339,Cundinamarca,Gutiérrez,,alcaldia@gutierrez.gov.co
25368,Cundinamarca,Jerusalén,,alcaldia@jerusalen.gov.co
25372,Cundinamarca,Junín,,alcaldia@junin.gov.co
25377,Cundinamarca,La Calera,,alcaldia@lacalera.gov.co
25386,Cundinamarca,La Mesa,,alcaldia@lamesa.gov.co
25394,Cundinamarca,La Palma,,alcaldia@lapalma.gov.co
25398,Cundinamarca,La Peña,,alcaldia@lapena.gov.co
25402,Cundinamarca,La Vega,,alcaldia@lavega.gov.co
25407,Cundinamarca,Lenguazaque,,alcaldia@lenguazaque.gov.co
25426,Cundinamarca,Macheta,,alcaldia@macheta.gov.co
25430,Cundinamarca,Madrid,,alcaldia@madrid.gov.co
25436,Cundinamarca,Manta,,alcaldia@manta.gov.co
25438,Cundinamarca,Medina,,alcaldia@medina.gov.co
25473,Cundinamarca,Mosquera,,alcaldia@mosquera.gov.co
25483,Cundinamarca,Nariño,,alcaldia@narino.gov.co
25486,Cundinamarca,Nemocón,,alcaldia@nemocon.gov.co
25488,Cundinamarca,Nilo,,alcaldia@nilo.gov.co
25489,Cundinamarca,Nimaima,,alcaldia@nimaima.gov.co
25491,Cundinamarca,Nocaima,,alcaldia@nocaima.gov.co
25506,Cundinamarca,Venecia,,alcaldia@venecia.gov.co
25513,Cundinamarca,Pacho,,alcaldia@pacho.gov.co
25518,Cundinamarca,Paime,,alcaldia@paime.gov.co
25524,Cundinamarca,Pandi,,alcaldia@pandi.gov.co
25530,Cundinamarca,Paratebueno,,alcaldia@paratebueno.gov.co
25535,Cundinamarca,Pasca,,alcaldia@pasca.gov.co
25572,Cundinamarca,Puerto Salgar,,alcaldia@puertosalgar.gov.co
25580,Cundinamarca,Pulí,,alcaldia@puli.gov.co
25592,Cundinamarca,Quebradanegra,,alcaldia@quebradanegra.gov.co
25594,Cundinamarca,Quetame,,alcaldia@quetame.gov.co
25596,Cundinamarca,Quipile,,alcaldia@quipile.gov.co
25599,Cundinamarca,Apulo,,alcaldia@apulo.gov.co
25612,Cundinamarca,Ricaurte,,alcaldia@ricaurte.gov.co
25645,Cundinamarca,San Antonio del Tequendama,,alcaldia@sanantoniodeltequendama.gov.co
25649,Cundinamarca,San Bernardo,,alcaldia@sanbernardo.gov.co
25653,Cundinamarca,San Cayetano,,alcaldia@sancayetano.gov.co
25658,Cundinamarca,San Francisco,,alcaldia@sanfrancisco.gov.co
25662,Cundinamarca,San Juan de Río Seco,,alcaldia@sanjuanderioseco.gov.co
25718,Cundinamarca,Sasaima,,alcaldia@sasaima.gov.co
25736,Cundinamarca,Sesquilé,,alcaldia@sesquile.gov.co
25740,Cundinamarca,Sibaté,,alcaldia@sibate.gov.co
25743,Cundinamarca,Silvania,,alcaldia@silvania.gov.co
25745,Cundinamarca,Simijaca,,alcaldia@simijaca.gov.co
25754,Cundinamarca,Soacha,,alcaldia@soacha.gov.co
25758,Cundinamarca,Sopó,,alcaldia@sopo.gov.co
25769,Cundinamarca,Subachoque,,alcaldia@subachoque.gov.co
25772,Cundinamarca,Suesca,,alcaldia@suesca.gov.co
25777,Cundinamarca,Supatá,,alcaldia@supata.gov.co
25779,Cundinamarca,Susa,,alcaldia@susa.gov.co
25781,Cundinamarca,Sutatausa,,alcaldia@sutatausa.gov.co
25785,Cundinamarca,Tabio,,alcaldia@tabio.gov.co
25793,Cundinamarca,Tausa,,alcaldia@tausa.gov.co
25797,Cundinamarca,Tena,,alcaldia@tena.gov.co
25799,Cundinamarca,Tenjo,,alcaldia@tenjo.gov.co
25805,Cundinamarca,Tibacuy,,alcaldia@tibacuy.gov.co
25807,Cundinamarca,Tibirita,,alcaldia@tibirita.gov.co
25815,Cundinamarca,Tocaima,,alcaldia@tocaima.gov.co
25817,Cundinamarca,Tocancipá,,alcaldia@tocancipa.gov.co
25823,Cundinamarca,Topaipí,,alcaldia@topaipi.gov.co
25839,Cundinamarca,Ubalá,,alcaldia@ubala.gov.co
25841,Cundinamarca,Ubaque,,alcaldia@ubaque.gov.co
25843,Cundinamarca,Villa de San Diego de Ubate,,alcaldia@villadesandiegodeubate.gov.co
25845,Cundinamarca,Une,,alcaldia@une.gov.co
25851,Cundinamarca,Útica,,alcaldia@utica.gov.co
25862,Cundinamarca,Vergara,,alcaldia@vergara.gov.co
25867,Cundinamarca,Vianí,,alcaldia@viani.gov.co
25871,Cundinamarca,Villagómez,,alcaldia@villagomez.gov.co
25873,Cundinamarca,Villapinzón,,alcaldia@villapinzon.gov.co
25875,Cundinamarca,Villeta,,alcaldia@villeta.gov.co
25878,Cundinamarca,Viotá,,alcaldia@viota.gov.co
25885,Cundinamarca,Yacopí,,alcaldia@yacopi.gov.co
25898,Cundinamarca,Zipacón,,alcaldia@zipacon.gov.co
25899,Cundinamarca,Zipaquirá,,alcaldia@zipaquira.gov.co
27001,Chocó,Quibdó,,alcaldia@quibdo.gov.co
27006,Chocó,Acandí,,alcaldia@acandi.gov.co
27025,Chocó,Alto Baudo,,alcaldia@altobaudo.gov.co
27050,Chocó,Atrato,,alcaldia@atrato.gov.co
27073,Chocó,Bagadó,,alcaldia@bagado.gov.co
27075,Chocó,Bahía Solano,,alcaldia@bahiasolano.gov.co
27077,Chocó,Bajo Baudó,,alcaldia@bajobaudo.gov.co
27086,Chocó,Belén de Bajirá1,,alcaldia@belendebajira1.gov.co
27099,Chocó,Bojaya,,alcaldia@bojaya.gov.co
27135,Chocó,El Cantón del San Pablo,,alcaldia@elcantondelsanpablo.gov.co
27150,Chocó,Carmen del Darien,,alcaldia@carmendeldarien.gov.co
27160,Chocó,Cértegui,,alcaldia@certegui.gov.co
27205,Chocó,Condoto,,alcaldia@condoto.gov.co
27245,Chocó,El Carmen de Atrato,,alcaldia@elcarmendeatrato.gov.co
27250,Chocó,El Litoral del San Juan,,alcaldia@ellitoraldelsanjuan.gov.co
27361,Chocó,Istmina,,alcaldia@istmina.gov.co
27372,Chocó,Juradó,,alcaldia@jurado.gov.co
27413,Chocó,Lloró,,alcaldia@lloro.gov.co
27425,Chocó,Medio Atrato,,alcaldia@medioatrato.gov.co
27430,Chocó,Medio Baudó,,alcaldia@mediobaudo.gov.co
27450,Chocó,Medio San Juan,,alcaldia@mediosanjuan.gov.co
27491,Chocó,Nóvita,,alcaldia@novita.gov.co
27495,Chocó,Nuquí,,alcaldia@nuqui.gov.co
27580,Chocó,Río Iro,,alcaldia@rioiro.gov.co
27600,Chocó,Río Quito,,alcaldia@rioquito.gov.co
27615,Chocó,Riosucio,,alcaldia@riosucio.gov.co
27660,Chocó,San José del Palmar,,alcaldia@sanjosedelpalmar.gov.co
27745,Chocó,Sipí,,alcaldia@sipi.gov.co
27787,Chocó,Tadó,,alcaldia@tado.gov.co
27800,Chocó,Unguía,,alcaldia@unguia.gov.co
27810,Chocó,Unión Panamericana,,alcaldia@unionpanamericana.gov.co
41001,Huila,Neiva,,alcaldia@neiva.gov.co
41006,Huila,Acevedo,,alcaldia@acevedo.gov.co
41013,Huila,Agrado,,alcaldia@agrado.gov.co
41016,Huila,Aipe,,alcaldia@aipe.gov.co
41020,Huila,Algeciras,,alcaldia@algeciras.gov.co
41026,Huila,Altamira,,alcaldia@altamira.gov.co
41078,Huila,Baraya,,alcaldia@baraya.gov.co
41132,Huila,Campoalegre,,alcaldia@campoalegre.gov.co
41206,Huila,Colombia,,alcaldia@colombia.gov.co
41244,Huila,Elías,,alcaldia@elias.gov.co
41298,Huila,Garzón,,alcaldia@garzon.gov.co
41306,Huila,Gigante,,alcaldia@gigante.gov.co
41319,Huila,Guadalupe,,alcaldia@guadalupe.gov.co
41349,Huila,Hobo,,alcaldia@hobo.gov.co
41357,Huila,Iquira,,alcaldia@iquira.gov.co
41359,Huila,Isnos,,alcaldia@isnos.gov.co
41378,Huila,La Argentina,,alcaldia@laargentina.gov.co
41396,Huila,La Plata,,alcaldia@laplata.gov.co
41483,Huila,Nátaga,,alcaldia@nataga.gov.co
41503,Huila,Oporapa,,alcaldia@oporapa.gov.co
41518,Huila,Paicol,,alcaldia@paicol.gov.co
41524,Huila,Palermo,,alcaldia@palermo.gov.co
41530,Huila,Palestina,,alcaldia@palestina.gov.co
41548,Huila,Pital,,alcaldia@pital.gov.co
41551,Huila,Pitalito,,alcaldia@pitalito.gov.co
41615,Huila,Rivera,,alcaldia@rivera.gov.co
41660,Huila,Saladoblanco,,alcaldia@saladoblanco.gov.co
41668,Huila,San Agustín,,alcaldia@sanagustin.gov.co
41676,Huila,Santa María,,alcaldia@santamaria.gov.co
41770,Huila,Suaza,,alcaldia@suaza.gov.co
41791,Huila,Tarqui,,alcaldia@tarqui.gov.co
41797,Huila,Tesalia,,alcaldia@tesalia.gov.co
41799,Huila,Tello,,alcaldia@tello.gov.co
41801,Huila,Teruel,,alcaldia@teruel.gov.co
41807,Huila,Timaná,,alcaldia@timana.gov.co
41872,Huila,Villavieja,,alcaldia@villavieja.gov.co
41885,Huila,Yaguará,,alcaldia@yaguara.gov.co
44001,La Guajira,Riohacha,,alcaldia@riohacha.gov.co
44035,La Guajira,Albania,,alcaldia@albania.gov.co
44078,La Guajira,Barrancas,,alcaldia@barrancas.gov.co
44090,La Guajira,Dibulla,,alcaldia@dibulla.gov.co
44098,La Guajira,Distracción,,alcaldia@distraccion.gov.co
44110,La Guajira,El Molino,,alcaldia@elmolino.gov.co
44279,La Guajira,Fonseca,,alcaldia@fonseca.gov.co
44378,La Guajira,Hatonuevo,,alcaldia@hatonuevo.gov.co
44420,La Guajira,La Jagua del Pilar,,alcaldia@lajaguadelpilar.gov.co
44430,La Guajira,Maicao,,alcaldia@maicao.gov.co
44560,La Guajira,Manaure,,alcaldia@manaure.gov.co
44650,La Guajira,San Juan del Cesar,,alcaldia@sanjuandelcesar.gov.co
44847,La Guajira,Uribia,,alcaldia@uribia.gov.co
44855,La Guajira,Urumita,,alcaldia@urumita.gov.co
44874,La Guajira,Villanueva,,alcaldia@villanueva.gov.co
47001,Magdalena,Santa Marta,,alcaldia@santamarta.gov.co
47030,Magdalena,Algarrobo,,alcaldia@algarrobo.gov.co
47053,Magdalena,Aracataca,,alcaldia@aracataca.gov.co
47058,Magdalena,Ariguaní,,alcaldia@ariguani.gov.co
47161,Magdalena,Cerro San Antonio,,alcaldia@cerrosanantonio.gov.co
47170,Magdalena,Chibolo,,alcaldia@chibolo.gov.co
47189,Magdalena,Ciénaga,,alcaldia@cienaga.gov.co
47205,Magdalena,Concordia,,alcaldia@concordia.gov.co
47245,Magdalena,El Banco,,alcaldia@elbanco.gov.co
47258,Magdalena,El Piñon,,alcaldia@elpinon.gov.co
47268,Magdalena,El Retén,,alcaldia@elreten.gov.co
47288,Magdalena,Fundación,,alcaldia@fundacion.gov.co
47318,Magdalena,Guamal,,alcaldia@guamal.gov.co
47460,Magdalena,Nueva Granada,,alcaldia@nuevagranada.gov.co
47541,Magdalena,Pedraza,,alcaldia@pedraza.gov.co
47545,Magdalena,Pijiño del Carmen,,alcaldia@pijinodelcarmen.gov.co
47551,Magdalena,Pivijay,,alcaldia@pivijay.gov.co
47555,Magdalena,Plato,,alcaldia@plato.gov.co
47570,Magdalena,Puebloviejo,,alcaldia@puebloviejo.gov.co
47605,Magdalena,Remolino,,alcaldia@remolino.gov.co
47660,Magdalena,Sabanas de San Angel,,alcaldia@sabanasdesanangel.gov.co
47675,Magdalena,Salamina,,alcaldia@salamina.gov.co
47692,Magdalena,San Sebastián de Buenavista,,alcaldia@sansebastiandebuenavista.gov.co
47703,Magdalena,San Zenón,,alcaldia@sanzenon.gov.co
47707,Magdalena,Santa Ana,,alcaldia@santaana.gov.co
47720,Magdalena,Santa Bárbara de Pinto,,alcaldia@santabarbaradepinto.gov.co
47745,Magdalena,Sitionuevo,,alcaldia@sitionuevo.gov.co
47798,Magdalena,Tenerife,,alcaldia@tenerife.gov.co
47960,Magdalena,Zapayán,,alcaldia@zapayan.gov.co
47980,Magdalena,Zona Bananera,,alcaldia@zonabananera.gov.co
50001,Meta,Villavicencio,,alcaldia@villavicencio.gov.co
50006,Meta,Acacías,,alcaldia@acacias.gov.co
50110,Meta,Barranca de Upía,,alcaldia@barrancadeupia.gov.co
50124,Meta,Cabuyaro,,alcaldia@cabuyaro.gov.co
50150,Meta,Castilla la Nueva,,alcaldia@castillalanueva.gov.co
50223,Meta,Cubarral,,alcaldia@cubarral.gov.co
50226,Meta,Cumaral,,alcaldia@cumaral.gov.co
50245,Meta,El Calvario,,alcaldia@elcalvario.gov.co
50251,Meta,El Castillo,,alcaldia@elcastillo.gov.co
50270,Meta,El Dorado,,alcaldia@eldorado.gov.co
50287,Meta,Fuente de Oro,,alcaldia@fuentedeoro.gov.co
50313,Meta,Granada,,alcaldia@granada.gov.co
50318,Meta,Guamal,,alcaldia@guamal.gov.co
50325,Meta,Mapiripán,,alcaldia@mapiripan.gov.co
50330,Meta,Mesetas,,alcaldia@mesetas.gov.co
50350,Meta,La Macarena,,alcaldia@lamacarena.gov.co
50370,Meta,Uribe,,alcaldia@uribe.gov.co
50400,Meta,Lejanías,,alcaldia@lejanias.gov.co
50450,Meta,Puerto Concordia,,alcaldia@puertoconcordia.gov.co
50568,Meta,Puerto Gaitán,,alcaldia@puertogaitan.gov.co
50573,Meta,Puerto López,,alcaldia@puertolopez.gov.co
50577,Meta,Puerto Lleras,,alcaldia@puertolleras.gov.co
50590,Meta,Puerto Rico,,alcaldia@puertorico.gov.co
50606,Meta,Restrepo,,alcaldia@restrepo.gov.co
50680,Meta,San Carlos de Guaroa,,alcaldia@sancarlosdeguaroa.gov.co
50683,Meta,San Juan de Arama,,alcaldia@sanjuandearama.gov.co
50686,Meta,San Juanito,,alcaldia@sanjuanito.gov.co
50689,Meta,San Martín,,alcaldia@sanmartin.gov.co
50711,Meta,Vistahermosa,,alcaldia@vistahermosa.gov.co
52001,Nariño,Pasto,,alcaldia@pasto.gov.co
52019,Nariño,Albán,,alcaldia@alban.gov.co
52022,Nariño,Aldana,,alcaldia@aldana.gov.co
52036,Nariño,Ancuyá,,alcaldia@ancuya.gov.co
52051,Nariño,Arboleda,,alcaldia@arboleda.gov.co
52079,Nariño,Barbacoas,,alcaldia@barbacoas.gov.co
52083,Nariño,Belén,,alcaldia@belen.gov.co
52110,Nariño,Buesaco,,alcaldia@buesaco.gov.co
52203,Nariño,Colón,,alcaldia@colon.gov.co
52207,Nariño,Consaca,,alcaldia@consaca.gov.co
52210,Nariño,Contadero,,alcaldia@contadero.gov.co
52215,Nariño,Córdoba,,alcaldia@cordoba.gov.co
52224,Nariño,Cuaspud,,alcaldia@cuaspud.gov.co
52227,Nariño,Cumbal,,alcaldia@cumbal.gov.co
52233,Nariño,Cumbitara,,alcaldia@cumbitara.gov.co
52240,Nariño,Chachagüí,,alcaldia@chachagui.gov.co
52250,Nariño,El Charco,,alcaldia@elcharco.gov.co
52254,Nariño,El Peñol,,alcaldia@elpenol.gov.co
52256,Nariño,El Rosario,,alcaldia@elrosario.gov.co
52258,Nariño,El Tablón de Gómez,,alcaldia@eltablondegomez.gov.co
52260,Nariño,El Tambo,,alcaldia@eltambo.gov.co
52287,Nariño,Funes,,alcaldia@funes.gov.co
52317,Nariño,Guachucal,,alcaldia@guachucal.gov.co
52320,Nariño,Guaitarilla,,alcaldia@guaitarilla.gov.co
52323,Nariño,Gualmatán,,alcaldia@gualmatan.gov.co
52352,Nariño,Iles,,alcaldia@iles.gov.co
52354,Nariño,Imués,,alcaldia@imues.gov.co
52356,Nariño,Ipiales,,alcaldia@ipiales.gov.co
52378,Nariño,La Cruz,,alcaldia@lacruz.gov.co
52381,Nariño,La Florida,,alcaldia@laflorida.gov.co
52385,Nariño,La Llanada,,alcaldia@lallanada.gov.co
52390,Nariño,La Tola,,alcaldia@latola.gov.co
52399,Nariño,La Unión,,alcaldia@launion.gov.co
52405,Nariño,Leiva,,alcaldia@leiva.gov.co
52411,Nariño,Linares,,alcaldia@linares.gov.co
52418,Nariño,Los Andes,,alcaldia@losandes.gov.co
52427,Nariño,Magüi,,alcaldia@magui.gov.co
52435,Nariño,Mallama,,alcaldia@mallama.gov.co
52473,Nariño,Mosquera,,alcaldia@mosquera.gov.co
52480,Nariño,Nariño,,alcaldia@narino.gov.co
52490,Nariño,Olaya Herrera,,alcaldia@olayaherrera.gov.co
52506,Nariño,Ospina,,alcaldia@ospina.gov.co
52520,Nariño,Francisco Pizarro,,alcaldia@franciscopizarro.gov.co
52540,Nariño,Policarpa,,alcaldia@policarpa.gov.co
52560,Nariño,Potosí,,alcaldia@potosi.gov.co
52565,Nariño,Providencia,,alcaldia@providencia.gov.co
52573,Nariño,Puerres,,alcaldia@puerres.gov.co
52585,Nariño,Pupiales,,alcaldia@pupiales.gov.co
52612,Nariño,Ricaurte,,alcaldia@ricaurte.gov.co
52621,Nariño,Roberto Payán,,alcaldia@robertopayan.gov.co
52678,Nariño,Samaniego,,alcaldia@samaniego.gov.co
52683,Nariño,Sandoná,,alcaldia@sandona.gov.co
52685,Nariño,San Bernardo,,alcaldia@sanbernardo.gov.co
52687,Nariño,San Lorenzo,,alcaldia@sanlorenzo.gov.co
52693,Nariño,San Pablo,,alcaldia@sanpablo.gov.co
52694,Nariño,San Pedro de Cartago,,alcaldia@sanpedrodecartago.gov.co
52696,Nariño,Santa Bárbara,,alcaldia@santabarbara.gov.co
52699,Nariño,Santacruz,,alcaldia@santacruz.gov.co
52720,Nariño,Sapuyes,,alcaldia@sapuyes.gov.co
52786,Nariño,Taminango,,alcaldia@taminango.gov.co
52788,Nariño,Tangua,,alcaldia@tangua.gov.co
52835,Nariño,San Andres de Tumaco,,alcaldia@sanandresdetumaco.gov.co
52838,Nariño,Túquerres,,alcaldia@tuquerres.gov.co
52885,Nariño,Yacuanquer,,alcaldia@yacuanquer.gov.co
54001,Norte De Santander,Cúcuta,,alcaldia@cucuta.gov.co
54003,Norte De Santander,Abrego,,alcaldia@abrego.gov.co
54051,Norte De Santander,Arboledas,,alcaldia@arboledas.gov.co
54099,Norte De Santander,Bochalema,,alcaldia@bochalema.gov.co
54109,Norte De Santander,Bucarasica,,alcaldia@bucarasica.gov.co
54125,Norte De Santander,Cácota,,alcaldia@cacota.gov.co
54128,Norte De Santander,Cachirá,,alcaldia@cachira.gov.co
54172,Norte De Santander,Chinácota,,alcaldia@chinacota.gov.co
54174,Norte De Santander,Chitagá,,alcaldia@chitaga.gov.co
54206,Norte De Santander,Convención,,alcaldia@convencion.gov.co
54223,Norte De Santander,Cucutilla,,alcaldia@cucutilla.gov.co
54239,Norte De Santander,Durania,,alcaldia@durania.gov.co
54245,Norte De Santander,El Carmen,,alcaldia@elcarmen.gov.co
54250,Norte De Santander,El Tarra,,alcaldia@eltarra.gov.co
54261,Norte De Santander,El Zulia,,alcaldia@elzulia.gov.co
54313,Norte De Santander,Gramalote,,alcaldia@gramalote.gov.co
54344,Norte De Santander,Hacarí,,alcaldia@hacari.gov.co
54347,Norte De Santander,Herrán,,alcaldia@herran.gov.co
54377,Norte De Santander,Labateca,,alcaldia@labateca.gov.co
54385,Norte De Santander,La Esperanza,,alcaldia@laesperanza.gov.co
54398,Norte De Santander,La Playa,,alcaldia@laplaya.gov.co
54405,Norte De Santander,Los Patios,,alcaldia@lospatios.gov.co
54418,Norte De Santander,Lourdes,,alcaldia@lourdes.gov.co
54480,Norte De Santander,Mutiscua,,alcaldia@mutiscua.gov.co
54498,Norte De Santander,Ocaña,,alcaldia@ocana.gov.co
54518,Norte De Santander,Pamplona,,alcaldia@pamplona.gov.co
54520,Norte De Santander,Pamplonita,,alcaldia@pamplonita.gov.co
54553,Norte De Santander,Puerto Santander,,alcaldia@puertosantander.gov.co
54599,Norte De Santander,Ragonvalia,,alcaldia@ragonvalia.gov.co
54660,Norte De Santander,Salazar,,alcaldia@salazar.gov.co
54670,Norte De Santander,San Calixto,,alcaldia@sancalixto.gov.co
54673,Norte De Santander,San Cayetano,,alcaldia@sancayetano.gov.co
54680,Norte De Santander,Santiago,,alcaldia@santiago.gov.co
54720,Norte De Santander,Sardinata,,alcaldia@sardinata.gov.co
54743,Norte De Santander,Silos,,alcaldia@silos.gov.co
54800,Norte De Santander,Teorama,,alcaldia@teorama.gov.co
54810,Norte De Santander,Tibú,,alcaldia@tibu.gov.co
54820,Norte De Santander,Toledo,,alcaldia@toledo.gov.co
54871,Norte De Santander,Villa Caro,,alcaldia@villacaro.gov.co
54874,Norte De Santander,Villa del Rosario,,alcaldia@villadelrosario.gov.co
63001,Quindio,Armenia,,alcaldia@armenia.gov.co
63111,Quindio,Buenavista,,alcaldia@buenavista.gov.co
63130,Quindio,Calarca,,alcaldia@calarca.gov.co
63190,Quindio,Circasia,,alcaldia@circasia.gov.co
63212,Quindio,Córdoba,,alcaldia@cordoba.gov.co
63272,Quindio,Filandia,,alcaldia@filandia.gov.co
63302,Quindio,Génova,,alcaldia@genova.gov.co
63401,Quindio,La Tebaida,,alcaldia@latebaida.gov.co
63470,Quindio,Montenegro,,alcaldia@montenegro.gov.co
63548,Quindio,Pijao,,alcaldia@pijao.gov.co
63594,Quindio,Quimbaya,,alcaldia@quimbaya.gov.co
63690,Quindio,Salento,,alcaldia@salento.gov.co
66001,Risaralda,Pereira,,alcaldia@pereira.gov.co
66045,Risaralda,Apía,,alcaldia@apia.gov.co
66075,Risaralda,Balboa,,alcaldia@balboa.gov.co
66088,Risaralda,Belén de Umbría,,alcaldia@belendeumbria.gov.co
66170,Risaralda,Dosquebradas,,alcaldia@dosquebradas.gov.co
66318,Risaralda,Guática,,alcaldia@guatica.gov.co
66383,Risaralda,La Celia,,alcaldia@lacelia.gov.co
66400,Risaralda,La Virginia,,alcaldia@lavirginia.gov.co
66440,Risaralda,Marsella,,alcaldia@marsella.gov.co
66456,Risaralda,Mistrató,,alcaldia@mistrato.gov.co
66572,Risaralda,Pueblo Rico,,alcaldia@pueblorico.gov.co
66594,Risaralda,Quinchía,,alcaldia@quinchia.gov.co
66682,Risaralda,Santa Rosa de Cabal,,alcaldia@santarosadecabal.gov.co
66687,Risaralda,Santuario,,alcaldia@santuario.gov.co
68001,Santander,Bucaramanga,,alcaldia@bucaramanga.gov.co
68013,Santander,Aguada,,alcaldia@aguada.gov.co
68020,Santander,Albania,,alcaldia@albania.gov.co
68051,Santander,Aratoca,,alcaldia@aratoca.gov.co
68077,Santander,Barbosa,,alcaldia@barbosa.gov.co
68079,Santander,Barichara,,alcaldia@barichara.gov.co
68081,Santander,Barrancabermeja,,alcaldia@barrancabermeja.gov.co
68092,Santander,Betulia,,alcaldia@betulia.gov.co
68101,Santander,Bolívar,,alcaldia@bolivar.gov.co
68121,Santander,Cabrera,,alcaldia@cabrera.gov.co
68132,Santander,California,,alcaldia@california.gov.co
68147,Santander,Capitanejo,,alcaldia@capitanejo.gov.co
68152,Santander,Carcasí,,alcaldia@carcasi.gov.co
68160,Santander,Cepitá,,alcaldia@cepita.gov.co
68162,Santander,Cerrito,,alcaldia@cerrito.gov.co
68167,Santander,Charalá,,alcaldia@charala.gov.co
68169,Santander,Charta,,alcaldia@charta.gov.co
68176,Santander,Chima,,alcaldia@chima.gov.co
68179,Santander,Chipatá,,alcaldia@chipata.gov.co
68190,Santander,Cimitarra,,alcaldia@cimitarra.gov.co
68207,Santander,Concepción,,alcaldia@concepcion.gov.co
68209,Santander,Confines,,alcaldia@confines.gov.co
68211,Santander,Contratación,,alcaldia@contratacion.gov.co
68217,Santander,Coromoro,,alcaldia@coromoro.gov.co
