codigo_dane,municipio,departamento,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,enrichment_mode,enrichment_status
"15832","Tunungua","Boyaca","Parque principal de Tunungua","https://www.google.com/maps/search/Parque%20principal%20de%20Tunungua%2C%20Tunungua%2C%20Boyaca%2C%20Colombia","Iglesia principal de Tunungua","https://www.google.com/maps/search/Iglesia%20principal%20de%20Tunungua%2C%20Tunungua%2C%20Boyaca%2C%20Colombia","Mirador turístico de Tunungua","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Tunungua%2C%20Tunungua%2C%20Boyaca%2C%20Colombia","Hotel principal de Tunungua","https://www.google.com/search?q=Hotel%20principal%20de%20Tunungua%20en%20Tunungua%20Boyaca%20whatsapp","Hostal central de Tunungua","https://www.google.com/search?q=Hostal%20central%20de%20Tunungua%20en%20Tunungua%20Boyaca%20whatsapp","Alojamiento turístico de Tunungua","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Tunungua%20en%20Tunungua%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15835","Turmeque","Boyaca","Parque principal de Turmeque","https://www.google.com/maps/search/Parque%20principal%20de%20Turmeque%2C%20Turmeque%2C%20Boyaca%2C%20Colombia","Iglesia principal de Turmeque","https://www.google.com/maps/search/Iglesia%20principal%20de%20Turmeque%2C%20Turmeque%2C%20Boyaca%2C%20Colombia","Mirador turístico de Turmeque","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Turmeque%2C%20Turmeque%2C%20Boyaca%2C%20Colombia","Hotel principal de Turmeque","https://www.google.com/search?q=Hotel%20principal%20de%20Turmeque%20en%20Turmeque%20Boyaca%20whatsapp","Hostal central de Turmeque","https://www.google.com/search?q=Hostal%20central%20de%20Turmeque%20en%20Turmeque%20Boyaca%20whatsapp","Alojamiento turístico de Turmeque","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Turmeque%20en%20Turmeque%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15837","Tuta","Boyaca","Parque principal de Tuta","https://www.google.com/maps/search/Parque%20principal%20de%20Tuta%2C%20Tuta%2C%20Boyaca%2C%20Colombia","Iglesia principal de Tuta","https://www.google.com/maps/search/Iglesia%20principal%20de%20Tuta%2C%20Tuta%2C%20Boyaca%2C%20Colombia","Mirador turístico de Tuta","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Tuta%2C%20Tuta%2C%20Boyaca%2C%20Colombia","Hotel principal de Tuta","https://www.google.com/search?q=Hotel%20principal%20de%20Tuta%20en%20Tuta%20Boyaca%20whatsapp","Hostal central de Tuta","https://www.google.com/search?q=Hostal%20central%20de%20Tuta%20en%20Tuta%20Boyaca%20whatsapp","Alojamiento turístico de Tuta","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Tuta%20en%20Tuta%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15839","Tutaza","Boyaca","Parque principal de Tutaza","https://www.google.com/maps/search/Parque%20principal%20de%20Tutaza%2C%20Tutaza%2C%20Boyaca%2C%20Colombia","Iglesia principal de Tutaza","https://www.google.com/maps/search/Iglesia%20principal%20de%20Tutaza%2C%20Tutaza%2C%20Boyaca%2C%20Colombia","Mirador turístico de Tutaza","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Tutaza%2C%20Tutaza%2C%20Boyaca%2C%20Colombia","Hotel principal de Tutaza","https://www.google.com/search?q=Hotel%20principal%20de%20Tutaza%20en%20Tutaza%20Boyaca%20whatsapp","Hostal central de Tutaza","https://www.google.com/search?q=Hostal%20central%20de%20Tutaza%20en%20Tutaza%20Boyaca%20whatsapp","Alojamiento turístico de Tutaza","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Tutaza%20en%20Tutaza%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15842","Umbita","Boyaca","Parque principal de Umbita","https://www.google.com/maps/search/Parque%20principal%20de%20Umbita%2C%20Umbita%2C%20Boyaca%2C%20Colombia","Iglesia principal de Umbita","https://www.google.com/maps/search/Iglesia%20principal%20de%20Umbita%2C%20Umbita%2C%20Boyaca%2C%20Colombia","Mirador turístico de Umbita","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Umbita%2C%20Umbita%2C%20Boyaca%2C%20Colombia","Hotel principal de Umbita","https://www.google.com/search?q=Hotel%20principal%20de%20Umbita%20en%20Umbita%20Boyaca%20whatsapp","Hostal central de Umbita","https://www.google.com/search?q=Hostal%20central%20de%20Umbita%20en%20Umbita%20Boyaca%20whatsapp","Alojamiento turístico de Umbita","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Umbita%20en%20Umbita%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15861","Ventaquemada","Boyaca","Parque principal de Ventaquemada","https://www.google.com/maps/search/Parque%20principal%20de%20Ventaquemada%2C%20Ventaquemada%2C%20Boyaca%2C%20Colombia","Iglesia principal de Ventaquemada","https://www.google.com/maps/search/Iglesia%20principal%20de%20Ventaquemada%2C%20Ventaquemada%2C%20Boyaca%2C%20Colombia","Mirador turístico de Ventaquemada","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Ventaquemada%2C%20Ventaquemada%2C%20Boyaca%2C%20Colombia","Hotel principal de Ventaquemada","https://www.google.com/search?q=Hotel%20principal%20de%20Ventaquemada%20en%20Ventaquemada%20Boyaca%20whatsapp","Hostal central de Ventaquemada","https://www.google.com/search?q=Hostal%20central%20de%20Ventaquemada%20en%20Ventaquemada%20Boyaca%20whatsapp","Alojamiento turístico de Ventaquemada","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Ventaquemada%20en%20Ventaquemada%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15407","Villa de Leyva","Boyaca","Parque principal de Villa de Leyva","https://www.google.com/maps/search/Parque%20principal%20de%20Villa%20de%20Leyva%2C%20Villa%20de%20Leyva%2C%20Boyaca%2C%20Colombia","Iglesia principal de Villa de Leyva","https://www.google.com/maps/search/Iglesia%20principal%20de%20Villa%20de%20Leyva%2C%20Villa%20de%20Leyva%2C%20Boyaca%2C%20Colombia","Mirador turístico de Villa de Leyva","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Villa%20de%20Leyva%2C%20Villa%20de%20Leyva%2C%20Boyaca%2C%20Colombia","Hotel principal de Villa de Leyva","https://www.google.com/search?q=Hotel%20principal%20de%20Villa%20de%20Leyva%20en%20Villa%20de%20Leyva%20Boyaca%20whatsapp","Hostal central de Villa de Leyva","https://www.google.com/search?q=Hostal%20central%20de%20Villa%20de%20Leyva%20en%20Villa%20de%20Leyva%20Boyaca%20whatsapp","Alojamiento turístico de Villa de Leyva","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Villa%20de%20Leyva%20en%20Villa%20de%20Leyva%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15879","Viracacha","Boyaca","Parque principal de Viracacha","https://www.google.com/maps/search/Parque%20principal%20de%20Viracacha%2C%20Viracacha%2C%20Boyaca%2C%20Colombia","Iglesia principal de Viracacha","https://www.google.com/maps/search/Iglesia%20principal%20de%20Viracacha%2C%20Viracacha%2C%20Boyaca%2C%20Colombia","Mirador turístico de Viracacha","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Viracacha%2C%20Viracacha%2C%20Boyaca%2C%20Colombia","Hotel principal de Viracacha","https://www.google.com/search?q=Hotel%20principal%20de%20Viracacha%20en%20Viracacha%20Boyaca%20whatsapp","Hostal central de Viracacha","https://www.google.com/search?q=Hostal%20central%20de%20Viracacha%20en%20Viracacha%20Boyaca%20whatsapp","Alojamiento turístico de Viracacha","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Viracacha%20en%20Viracacha%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"15897","Zetaquira","Boyaca","Parque principal de Zetaquira","https://www.google.com/maps/search/Parque%20principal%20de%20Zetaquira%2C%20Zetaquira%2C%20Boyaca%2C%20Colombia","Iglesia principal de Zetaquira","https://www.google.com/maps/search/Iglesia%20principal%20de%20Zetaquira%2C%20Zetaquira%2C%20Boyaca%2C%20Colombia","Mirador turístico de Zetaquira","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Zetaquira%2C%20Zetaquira%2C%20Boyaca%2C%20Colombia","Hotel principal de Zetaquira","https://www.google.com/search?q=Hotel%20principal%20de%20Zetaquira%20en%20Zetaquira%20Boyaca%20whatsapp","Hostal central de Zetaquira","https://www.google.com/search?q=Hostal%20central%20de%20Zetaquira%20en%20Zetaquira%20Boyaca%20whatsapp","Alojamiento turístico de Zetaquira","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Zetaquira%20en%20Zetaquira%20Boyaca%20whatsapp","hybrid_seed","pendiente_validacion"
"17013","Aguadas","Caldas","Parque principal de Aguadas","https://www.google.com/maps/search/Parque%20principal%20de%20Aguadas%2C%20Aguadas%2C%20Caldas%2C%20Colombia","Iglesia principal de Aguadas","https://www.google.com/maps/search/Iglesia%20principal%20de%20Aguadas%2C%20Aguadas%2C%20Caldas%2C%20Colombia","Mirador turístico de Aguadas","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Aguadas%2C%20Aguadas%2C%20Caldas%2C%20Colombia","Hotel principal de Aguadas","https://www.google.com/search?q=Hotel%20principal%20de%20Aguadas%20en%20Aguadas%20Caldas%20whatsapp","Hostal central de Aguadas","https://www.google.com/search?q=Hostal%20central%20de%20Aguadas%20en%20Aguadas%20Caldas%20whatsapp","Alojamiento turístico de Aguadas","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Aguadas%20en%20Aguadas%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17042","Anserma","Caldas","Parque principal de Anserma","https://www.google.com/maps/search/Parque%20principal%20de%20Anserma%2C%20Anserma%2C%20Caldas%2C%20Colombia","Iglesia principal de Anserma","https://www.google.com/maps/search/Iglesia%20principal%20de%20Anserma%2C%20Anserma%2C%20Caldas%2C%20Colombia","Mirador turístico de Anserma","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Anserma%2C%20Anserma%2C%20Caldas%2C%20Colombia","Hotel principal de Anserma","https://www.google.com/search?q=Hotel%20principal%20de%20Anserma%20en%20Anserma%20Caldas%20whatsapp","Hostal central de Anserma","https://www.google.com/search?q=Hostal%20central%20de%20Anserma%20en%20Anserma%20Caldas%20whatsapp","Alojamiento turístico de Anserma","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Anserma%20en%20Anserma%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17050","Aranzazu","Caldas","Parque principal de Aranzazu","https://www.google.com/maps/search/Parque%20principal%20de%20Aranzazu%2C%20Aranzazu%2C%20Caldas%2C%20Colombia","Iglesia principal de Aranzazu","https://www.google.com/maps/search/Iglesia%20principal%20de%20Aranzazu%2C%20Aranzazu%2C%20Caldas%2C%20Colombia","Mirador turístico de Aranzazu","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Aranzazu%2C%20Aranzazu%2C%20Caldas%2C%20Colombia","Hotel principal de Aranzazu","https://www.google.com/search?q=Hotel%20principal%20de%20Aranzazu%20en%20Aranzazu%20Caldas%20whatsapp","Hostal central de Aranzazu","https://www.google.com/search?q=Hostal%20central%20de%20Aranzazu%20en%20Aranzazu%20Caldas%20whatsapp","Alojamiento turístico de Aranzazu","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Aranzazu%20en%20Aranzazu%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17088","Belalcazar","Caldas","Parque principal de Belalcazar","https://www.google.com/maps/search/Parque%20principal%20de%20Belalcazar%2C%20Belalcazar%2C%20Caldas%2C%20Colombia","Iglesia principal de Belalcazar","https://www.google.com/maps/search/Iglesia%20principal%20de%20Belalcazar%2C%20Belalcazar%2C%20Caldas%2C%20Colombia","Mirador turístico de Belalcazar","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Belalcazar%2C%20Belalcazar%2C%20Caldas%2C%20Colombia","Hotel principal de Belalcazar","https://www.google.com/search?q=Hotel%20principal%20de%20Belalcazar%20en%20Belalcazar%20Caldas%20whatsapp","Hostal central de Belalcazar","https://www.google.com/search?q=Hostal%20central%20de%20Belalcazar%20en%20Belalcazar%20Caldas%20whatsapp","Alojamiento turístico de Belalcazar","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Belalcazar%20en%20Belalcazar%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17174","Chinchina","Caldas","Parque principal de Chinchina","https://www.google.com/maps/search/Parque%20principal%20de%20Chinchina%2C%20Chinchina%2C%20Caldas%2C%20Colombia","Iglesia principal de Chinchina","https://www.google.com/maps/search/Iglesia%20principal%20de%20Chinchina%2C%20Chinchina%2C%20Caldas%2C%20Colombia","Mirador turístico de Chinchina","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Chinchina%2C%20Chinchina%2C%20Caldas%2C%20Colombia","Hotel principal de Chinchina","https://www.google.com/search?q=Hotel%20principal%20de%20Chinchina%20en%20Chinchina%20Caldas%20whatsapp","Hostal central de Chinchina","https://www.google.com/search?q=Hostal%20central%20de%20Chinchina%20en%20Chinchina%20Caldas%20whatsapp","Alojamiento turístico de Chinchina","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Chinchina%20en%20Chinchina%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17272","Filadelfia","Caldas","Parque principal de Filadelfia","https://www.google.com/maps/search/Parque%20principal%20de%20Filadelfia%2C%20Filadelfia%2C%20Caldas%2C%20Colombia","Iglesia principal de Filadelfia","https://www.google.com/maps/search/Iglesia%20principal%20de%20Filadelfia%2C%20Filadelfia%2C%20Caldas%2C%20Colombia","Mirador turístico de Filadelfia","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Filadelfia%2C%20Filadelfia%2C%20Caldas%2C%20Colombia","Hotel principal de Filadelfia","https://www.google.com/search?q=Hotel%20principal%20de%20Filadelfia%20en%20Filadelfia%20Caldas%20whatsapp","Hostal central de Filadelfia","https://www.google.com/search?q=Hostal%20central%20de%20Filadelfia%20en%20Filadelfia%20Caldas%20whatsapp","Alojamiento turístico de Filadelfia","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Filadelfia%20en%20Filadelfia%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17380","La Dorada","Caldas","Parque principal de La Dorada","https://www.google.com/maps/search/Parque%20principal%20de%20La%20Dorada%2C%20La%20Dorada%2C%20Caldas%2C%20Colombia","Iglesia principal de La Dorada","https://www.google.com/maps/search/Iglesia%20principal%20de%20La%20Dorada%2C%20La%20Dorada%2C%20Caldas%2C%20Colombia","Mirador turístico de La Dorada","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20La%20Dorada%2C%20La%20Dorada%2C%20Caldas%2C%20Colombia","Hotel principal de La Dorada","https://www.google.com/search?q=Hotel%20principal%20de%20La%20Dorada%20en%20La%20Dorada%20Caldas%20whatsapp","Hostal central de La Dorada","https://www.google.com/search?q=Hostal%20central%20de%20La%20Dorada%20en%20La%20Dorada%20Caldas%20whatsapp","Alojamiento turístico de La Dorada","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20La%20Dorada%20en%20La%20Dorada%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17388","La Merced","Caldas","Parque principal de La Merced","https://www.google.com/maps/search/Parque%20principal%20de%20La%20Merced%2C%20La%20Merced%2C%20Caldas%2C%20Colombia","Iglesia principal de La Merced","https://www.google.com/maps/search/Iglesia%20principal%20de%20La%20Merced%2C%20La%20Merced%2C%20Caldas%2C%20Colombia","Mirador turístico de La Merced","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20La%20Merced%2C%20La%20Merced%2C%20Caldas%2C%20Colombia","Hotel principal de La Merced","https://www.google.com/search?q=Hotel%20principal%20de%20La%20Merced%20en%20La%20Merced%20Caldas%20whatsapp","Hostal central de La Merced","https://www.google.com/search?q=Hostal%20central%20de%20La%20Merced%20en%20La%20Merced%20Caldas%20whatsapp","Alojamiento turístico de La Merced","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20La%20Merced%20en%20La%20Merced%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17001","Manizales","Caldas","Parque principal de Manizales","https://www.google.com/maps/search/Parque%20principal%20de%20Manizales%2C%20Manizales%2C%20Caldas%2C%20Colombia","Iglesia principal de Manizales","https://www.google.com/maps/search/Iglesia%20principal%20de%20Manizales%2C%20Manizales%2C%20Caldas%2C%20Colombia","Mirador turístico de Manizales","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Manizales%2C%20Manizales%2C%20Caldas%2C%20Colombia","Hotel principal de Manizales","https://www.google.com/search?q=Hotel%20principal%20de%20Manizales%20en%20Manizales%20Caldas%20whatsapp","Hostal central de Manizales","https://www.google.com/search?q=Hostal%20central%20de%20Manizales%20en%20Manizales%20Caldas%20whatsapp","Alojamiento turístico de Manizales","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Manizales%20en%20Manizales%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17433","Manzanares","Caldas","Parque principal de Manzanares","https://www.google.com/maps/search/Parque%20principal%20de%20Manzanares%2C%20Manzanares%2C%20Caldas%2C%20Colombia","Iglesia principal de Manzanares","https://www.google.com/maps/search/Iglesia%20principal%20de%20Manzanares%2C%20Manzanares%2C%20Caldas%2C%20Colombia","Mirador turístico de Manzanares","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Manzanares%2C%20Manzanares%2C%20Caldas%2C%20Colombia","Hotel principal de Manzanares","https://www.google.com/search?q=Hotel%20principal%20de%20Manzanares%20en%20Manzanares%20Caldas%20whatsapp","Hostal central de Manzanares","https://www.google.com/search?q=Hostal%20central%20de%20Manzanares%20en%20Manzanares%20Caldas%20whatsapp","Alojamiento turístico de Manzanares","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Manzanares%20en%20Manzanares%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17442","Marmato","Caldas","Parque principal de Marmato","https://www.google.com/maps/search/Parque%20principal%20de%20Marmato%2C%20Marmato%2C%20Caldas%2C%20Colombia","Iglesia principal de Marmato","https://www.google.com/maps/search/Iglesia%20principal%20de%20Marmato%2C%20Marmato%2C%20Caldas%2C%20Colombia","Mirador turístico de Marmato","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Marmato%2C%20Marmato%2C%20Caldas%2C%20Colombia","Hotel principal de Marmato","https://www.google.com/search?q=Hotel%20principal%20de%20Marmato%20en%20Marmato%20Caldas%20whatsapp","Hostal central de Marmato","https://www.google.com/search?q=Hostal%20central%20de%20Marmato%20en%20Marmato%20Caldas%20whatsapp","Alojamiento turístico de Marmato","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Marmato%20en%20Marmato%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17444","Marquetalia","Caldas","Parque principal de Marquetalia","https://www.google.com/maps/search/Parque%20principal%20de%20Marquetalia%2C%20Marquetalia%2C%20Caldas%2C%20Colombia","Iglesia principal de Marquetalia","https://www.google.com/maps/search/Iglesia%20principal%20de%20Marquetalia%2C%20Marquetalia%2C%20Caldas%2C%20Colombia","Mirador turístico de Marquetalia","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Marquetalia%2C%20Marquetalia%2C%20Caldas%2C%20Colombia","Hotel principal de Marquetalia","https://www.google.com/search?q=Hotel%20principal%20de%20Marquetalia%20en%20Marquetalia%20Caldas%20whatsapp","Hostal central de Marquetalia","https://www.google.com/search?q=Hostal%20central%20de%20Marquetalia%20en%20Marquetalia%20Caldas%20whatsapp","Alojamiento turístico de Marquetalia","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Marquetalia%20en%20Marquetalia%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17446","Marulanda","Caldas","Parque principal de Marulanda","https://www.google.com/maps/search/Parque%20principal%20de%20Marulanda%2C%20Marulanda%2C%20Caldas%2C%20Colombia","Iglesia principal de Marulanda","https://www.google.com/maps/search/Iglesia%20principal%20de%20Marulanda%2C%20Marulanda%2C%20Caldas%2C%20Colombia","Mirador turístico de Marulanda","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Marulanda%2C%20Marulanda%2C%20Caldas%2C%20Colombia","Hotel principal de Marulanda","https://www.google.com/search?q=Hotel%20principal%20de%20Marulanda%20en%20Marulanda%20Caldas%20whatsapp","Hostal central de Marulanda","https://www.google.com/search?q=Hostal%20central%20de%20Marulanda%20en%20Marulanda%20Caldas%20whatsapp","Alojamiento turístico de Marulanda","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Marulanda%20en%20Marulanda%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17486","Neira","Caldas","Parque principal de Neira","https://www.google.com/maps/search/Parque%20principal%20de%20Neira%2C%20Neira%2C%20Caldas%2C%20Colombia","Iglesia principal de Neira","https://www.google.com/maps/search/Iglesia%20principal%20de%20Neira%2C%20Neira%2C%20Caldas%2C%20Colombia","Mirador turístico de Neira","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Neira%2C%20Neira%2C%20Caldas%2C%20Colombia","Hotel principal de Neira","https://www.google.com/search?q=Hotel%20principal%20de%20Neira%20en%20Neira%20Caldas%20whatsapp","Hostal central de Neira","https://www.google.com/search?q=Hostal%20central%20de%20Neira%20en%20Neira%20Caldas%20whatsapp","Alojamiento turístico de Neira","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Neira%20en%20Neira%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17495","Norcasia","Caldas","Parque principal de Norcasia","https://www.google.com/maps/search/Parque%20principal%20de%20Norcasia%2C%20Norcasia%2C%20Caldas%2C%20Colombia","Iglesia principal de Norcasia","https://www.google.com/maps/search/Iglesia%20principal%20de%20Norcasia%2C%20Norcasia%2C%20Caldas%2C%20Colombia","Mirador turístico de Norcasia","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Norcasia%2C%20Norcasia%2C%20Caldas%2C%20Colombia","Hotel principal de Norcasia","https://www.google.com/search?q=Hotel%20principal%20de%20Norcasia%20en%20Norcasia%20Caldas%20whatsapp","Hostal central de Norcasia","https://www.google.com/search?q=Hostal%20central%20de%20Norcasia%20en%20Norcasia%20Caldas%20whatsapp","Alojamiento turístico de Norcasia","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Norcasia%20en%20Norcasia%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17513","Pacora","Caldas","Parque principal de Pacora","https://www.google.com/maps/search/Parque%20principal%20de%20Pacora%2C%20Pacora%2C%20Caldas%2C%20Colombia","Iglesia principal de Pacora","https://www.google.com/maps/search/Iglesia%20principal%20de%20Pacora%2C%20Pacora%2C%20Caldas%2C%20Colombia","Mirador turístico de Pacora","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Pacora%2C%20Pacora%2C%20Caldas%2C%20Colombia","Hotel principal de Pacora","https://www.google.com/search?q=Hotel%20principal%20de%20Pacora%20en%20Pacora%20Caldas%20whatsapp","Hostal central de Pacora","https://www.google.com/search?q=Hostal%20central%20de%20Pacora%20en%20Pacora%20Caldas%20whatsapp","Alojamiento turístico de Pacora","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Pacora%20en%20Pacora%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17524","Palestina","Caldas","Parque principal de Palestina","https://www.google.com/maps/search/Parque%20principal%20de%20Palestina%2C%20Palestina%2C%20Caldas%2C%20Colombia","Iglesia principal de Palestina","https://www.google.com/maps/search/Iglesia%20principal%20de%20Palestina%2C%20Palestina%2C%20Caldas%2C%20Colombia","Mirador turístico de Palestina","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Palestina%2C%20Palestina%2C%20Caldas%2C%20Colombia","Hotel principal de Palestina","https://www.google.com/search?q=Hotel%20principal%20de%20Palestina%20en%20Palestina%20Caldas%20whatsapp","Hostal central de Palestina","https://www.google.com/search?q=Hostal%20central%20de%20Palestina%20en%20Palestina%20Caldas%20whatsapp","Alojamiento turístico de Palestina","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Palestina%20en%20Palestina%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17541","Pensilvania","Caldas","Parque principal de Pensilvania","https://www.google.com/maps/search/Parque%20principal%20de%20Pensilvania%2C%20Pensilvania%2C%20Caldas%2C%20Colombia","Iglesia principal de Pensilvania","https://www.google.com/maps/search/Iglesia%20principal%20de%20Pensilvania%2C%20Pensilvania%2C%20Caldas%2C%20Colombia","Mirador turístico de Pensilvania","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Pensilvania%2C%20Pensilvania%2C%20Caldas%2C%20Colombia","Hotel principal de Pensilvania","https://www.google.com/search?q=Hotel%20principal%20de%20Pensilvania%20en%20Pensilvania%20Caldas%20whatsapp","Hostal central de Pensilvania","https://www.google.com/search?q=Hostal%20central%20de%20Pensilvania%20en%20Pensilvania%20Caldas%20whatsapp","Alojamiento turístico de Pensilvania","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Pensilvania%20en%20Pensilvania%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17614","Riosucio","Caldas","Parque principal de Riosucio","https://www.google.com/maps/search/Parque%20principal%20de%20Riosucio%2C%20Riosucio%2C%20Caldas%2C%20Colombia","Iglesia principal de Riosucio","https://www.google.com/maps/search/Iglesia%20principal%20de%20Riosucio%2C%20Riosucio%2C%20Caldas%2C%20Colombia","Mirador turístico de Riosucio","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Riosucio%2C%20Riosucio%2C%20Caldas%2C%20Colombia","Hotel principal de Riosucio","https://www.google.com/search?q=Hotel%20principal%20de%20Riosucio%20en%20Riosucio%20Caldas%20whatsapp","Hostal central de Riosucio","https://www.google.com/search?q=Hostal%20central%20de%20Riosucio%20en%20Riosucio%20Caldas%20whatsapp","Alojamiento turístico de Riosucio","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Riosucio%20en%20Riosucio%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
"17616","Risaralda","Caldas","Parque principal de Risaralda","https://www.google.com/maps/search/Parque%20principal%20de%20Risaralda%2C%20Risaralda%2C%20Caldas%2C%20Colombia","Iglesia principal de Risaralda","https://www.google.com/maps/search/Iglesia%20principal%20de%20Risaralda%2C%20Risaralda%2C%20Caldas%2C%20Colombia","Mirador turístico de Risaralda","https://www.google.com/maps/search/Mirador%20tur%C3%ADstico%20de%20Risaralda%2C%20Risaralda%2C%20Caldas%2C%20Colombia","Hotel principal de Risaralda","https://www.google.com/search?q=Hotel%20principal%20de%20Risaralda%20en%20Risaralda%20Caldas%20whatsapp","Hostal central de Risaralda","https://www.google.com/search?q=Hostal%20central%20de%20Risaralda%20en%20Risaralda%20Caldas%20whatsapp","Alojamiento turístico de Risaralda","https://www.google.com/search?q=Alojamiento%20tur%C3%ADstico%20de%20Risaralda%20en%20Risaralda%20Caldas%20whatsapp","hybrid_seed","pendiente_validacion"
