Codigo_id,departamento,municipio,Subregion,habitantes,temperatura_promedio,altura,festival,fecha,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,codigo_dane
"54553","Norte De Santander","Puerto Santander","","","","","","","","","","","","","","","","","","","54553"
"54599","Norte De Santander","Ragonvalia","","","","","","","","","","","","","","","","","","","54599"
"54660","Norte De Santander","Salazar","","","","","","","","","","","","","","","","","","","54660"
"5467","Antioquia","Montebello","","","","","","","","","","","","","","","","","","","05467"
"54670","Norte De Santander","San Calixto","","","","","","","","","","","","","","","","","","","54670"
"54673","Norte De Santander","San Cayetano","","","","","","","","","","","","","","","","","","","54673"
"54680","Norte De Santander","Santiago","","","","","","","","","","","","","","","","","","","54680"
"54720","Norte De Santander","Sardinata","","","","","","","","","","","","","","","","","","","54720"
"54743","Norte De Santander","Silos","","","","","","","","","","","","","","","","","","","54743"
"5475","Antioquia","Murindó","","","","","","","","","","","","","","","","","","","05475"
"5480","Antioquia","Mutatá","","","","","","","","","","","","","","","","","","","05480"
"54800","Norte De Santander","Teorama","","","","","","","","","","","","","","","","","","","54800"
"54810","Norte De Santander","Tibú","","","","","","","","","","","","","","","","","","","54810"
"54820","Norte De Santander","Toledo","","","","","","","","","","","","","","","","","","","54820"
"5483","Antioquia","Nariño","","","","","","","","","","","","","","","","","","","05483"
"54871","Norte De Santander","Villa Caro","","","","","","","","","","","","","","","","","","","54871"
"54874","Norte De Santander","Villa del Rosario","","","","","","","","","","","","","","","","","","","54874"
"5490","Antioquia","Necoclí","","","","","","","","","","","","","","","","","","","05490"
"5495","Antioquia","Nechí","","","","","","","","","","","","","","","","","","","05495"
"5501","Antioquia","Olaya","","","","","","","","","","","","","","","","","","","05501"
"5541","Antioquia","Peñol","","","","","","","","","","","","","","","","","","","05541"
"5543","Antioquia","Peque","","","","","","","","","","","","","","","","","","","05543"
"5576","Antioquia","Pueblorrico","","","","","","","","","","","","","","","","","","","05576"
"5579","Antioquia","Puerto Berrío","","","","","","","","","","","","","","","","","","","05579"
"5585","Antioquia","Puerto Nare","","","","","","","","","","","","","","","","","","","05585"
"5591","Antioquia","Puerto Triunfo","","","","","","","","","","","","","","","","","","","05591"
"5604","Antioquia","Remedios","","","","","","","","","","","","","","","","","","","05604"
"5607","Antioquia","Retiro","","","","","","","","","","","","","","","","","","","05607"
"5615","Antioquia","Rionegro","","","","","","","","","","","","","","","","","","","05615"
"5628","Antioquia","Sabanalarga","","","","","","","","","","","","","","","","","","","05628"
"5631","Antioquia","Sabaneta","","","","","","","","","","","","","","","","","","","05631"
"5642","Antioquia","Salgar","","","","","","","","","","","","","","","","","","","05642"
"5647","Antioquia","San Andrés de Cuerquía","","","","","","","","","","","","","","","","","","","05647"
"5649","Antioquia","San Carlos","","","","","","","","","","","","","","","","","","","05649"
"5652","Antioquia","San Francisco","","","","","","","","","","","","","","","","","","","05652"
"5656","Antioquia","San Jerónimo","","","","","","","","","","","","","","","","","","","05656"
"5658","Antioquia","San José de La Montaña","","","","","","","","","","","","","","","","","","","05658"
"5659","Antioquia","San Juan de Urabá","","","","","","","","","","","","","","","","","","","05659"
"5660","Antioquia","San Luis","","","","","","","","","","","","","","","","","","","05660"
"5664","Antioquia","San Pedro","","","","","","","","","","","","","","","","","","","05664"
"5665","Antioquia","San Pedro de Uraba","","","","","","","","","","","","","","","","","","","05665"
"5667","Antioquia","San Rafael","","","","","","","","","","","","","","","","","","","05667"
"5670","Antioquia","San Roque","","","","","","","","","","","","","","","","","","","05670"
"5674","Antioquia","San Vicente","","","","","","","","","","","","","","","","","","","05674"
"5679","Antioquia","Santa Bárbara","","","","","","","","","","","","","","","","","","","05679"
"5686","Antioquia","Santa Rosa de Osos","","","","","","","","","","","","","","","","","","","05686"
"5690","Antioquia","Santo Domingo","","","","","","","","","","","","","","","","","","","05690"
"5697","Antioquia","El Santuario","","","","","","","","","","","","","","","","","","","05697"
"5736","Antioquia","Segovia","","","","","","","","","","","","","","","","","","","05736"
"5756","Antioquia","Sonson","","","","","","","","","","","","","","","","","","","05756"
"5761","Antioquia","Sopetrán","","","","","","","","","","","","","","","","","","","05761"
"5789","Antioquia","Támesis","","","","","","","","","","","","","","","","","","","05789"
"5790","Antioquia","Tarazá","","","","","","","","","","","","","","","","","","","05790"
"5792","Antioquia","Tarso","","","","","","","","","","","","","","","","","","","05792"
"5809","Antioquia","Titiribí","","","","","","","","","","","","","","","","","","","05809"
"5819","Antioquia","Toledo","","","","","","","","","","","","","","","","","","","05819"
"5837","Antioquia","Turbo","","","","","","","","","","","","","","","","","","","05837"
"5842","Antioquia","Uramita","","","","","","","","","","","","","","","","","","","05842"
"5847","Antioquia","Urrao","","","","","","","","","","","","","","","","","","","05847"
"5854","Antioquia","Valdivia","","","","","","","","","","","","","","","","","","","05854"
"5856","Antioquia","Valparaíso","","","","","","","","","","","","","","","","","","","05856"
"5858","Antioquia","Vegachí","","","","","","","","","","","","","","","","","","","05858"
"5861","Antioquia","Venecia","","","","","","","","","","","","","","","","","","","05861"
"5873","Antioquia","Vigía del Fuerte","","","","","","","","","","","","","","","","","","","05873"
"5885","Antioquia","Yalí","","","","","","","","","","","","","","","","","","","05885"
"5887","Antioquia","Yarumal","","","","","","","","","","","","","","","","","","","05887"
"5890","Antioquia","Yolombó","","","","","","","","","","","","","","","","","","","05890"
"5893","Antioquia","Yondó","","","","","","","","","","","","","","","","","","","05893"
"5895","Antioquia","Zaragoza","","","","","","","","","","","","","","","","","","","05895"
"63001","Quindio","Armenia","","","","","","","","","","","","","","","","","","","63001"
"63111","Quindio","Buenavista","","","","","","","","","","","","","","","","","","","63111"
"63130","Quindio","Calarca","","","","","","","","","","","","","","","","","","","63130"
"63190","Quindio","Circasia","","","","","","","","","","","","","","","","","","","63190"
"63212","Quindio","Córdoba","","","","","","","","","","","","","","","","","","","63212"
"63272","Quindio","Filandia","","","","","","","","","","","","","","","","","","","63272"
"63302","Quindio","Génova","","","","","","","","","","","","","","","","","","","63302"
"63401","Quindio","La Tebaida","","","","","","","","","","","","","","","","","","","63401"
"63470","Quindio","Montenegro","","","","","","","","","","","","","","","","","","","63470"
"63548","Quindio","Pijao","","","","","","","","","","","","","","","","","","","63548"
"63594","Quindio","Quimbaya","","","","","","","","","","","","","","","","","","","63594"
"63690","Quindio","Salento","","","","","","","","","","","","","","","","","","","63690"
"66001","Risaralda","Pereira","","","","","","","","","","","","","","","","","","","66001"
"66045","Risaralda","Apía","","","","","","","","","","","","","","","","","","","66045"
"66075","Risaralda","Balboa","","","","","","","","","","","","","","","","","","","66075"
"66088","Risaralda","Belén de Umbría","","","","","","","","","","","","","","","","","","","66088"
"66170","Risaralda","Dosquebradas","","","","","","","","","","","","","","","","","","","66170"
"66318","Risaralda","Guática","","","","","","","","","","","","","","","","","","","66318"
"66383","Risaralda","La Celia","","","","","","","","","","","","","","","","","","","66383"
"66400","Risaralda","La Virginia","","","","","","","","","","","","","","","","","","","66400"
"66440","Risaralda","Marsella","","","","","","","","","","","","","","","","","","","66440"
"66456","Risaralda","Mistrató","","","","","","","","","","","","","","","","","","","66456"
"66572","Risaralda","Pueblo Rico","","","","","","","","","","","","","","","","","","","66572"
"66594","Risaralda","Quinchía","","","","","","","","","","","","","","","","","","","66594"
"66682","Risaralda","Santa Rosa de Cabal","","","","","","","","","","","","","","","","","","","66682"
"66687","Risaralda","Santuario","","","","","","","","","","","","","","","","","","","66687"
"68001","Santander","Bucaramanga","","","","","","","","","","","","","","","","","","","68001"
"68013","Santander","Aguada","","","","","","","","","","","","","","","","","","","68013"
"68020","Santander","Albania","","","","","","","","","","","","","","","","","","","68020"
"68051","Santander","Aratoca","","","","","","","","","","","","","","","","","","","68051"
"68077","Santander","Barbosa","","","","","","","","","","","","","","","","","","","68077"
"68079","Santander","Barichara","","","","","","","","","","","","","","","","","","","68079"
"68081","Santander","Barrancabermeja","","","","","","","","","","","","","","","","","","","68081"
"68092","Santander","Betulia","","","","","","","","","","","","","","","","","","","68092"
"68101","Santander","Bolívar","","","","","","","","","","","","","","","","","","","68101"
"68121","Santander","Cabrera","","","","","","","","","","","","","","","","","","","68121"
"68132","Santander","California","","","","","","","","","","","","","","","","","","","68132"
"68147","Santander","Capitanejo","","","","","","","","","","","","","","","","","","","68147"
"68152","Santander","Carcasí","","","","","","","","","","","","","","","","","","","68152"
"68160","Santander","Cepitá","","","","","","","","","","","","","","","","","","","68160"
"68162","Santander","Cerrito","","","","","","","","","","","","","","","","","","","68162"
"68167","Santander","Charalá","","","","","","","","","","","","","","","","","","","68167"
"68169","Santander","Charta","","","","","","","","","","","","","","","","","","","68169"
"68176","Santander","Chima","","","","","","","","","","","","","","","","","","","68176"
"68179","Santander","Chipatá","","","","","","","","","","","","","","","","","","","68179"
"68190","Santander","Cimitarra","","","","","","","","","","","","","","","","","","","68190"
"68207","Santander","Concepción","","","","","","","","","","","","","","","","","","","68207"
"68209","Santander","Confines","","","","","","","","","","","","","","","","","","","68209"
"68211","Santander","Contratación","","","","","","","","","","","","","","","","","","","68211"
"68217","Santander","Coromoro","","","","","","","","","","","","","","","","","","","68217"
"68229","Santander","Curití","","","","","","","","","","","","","","","","","","","68229"
"68235","Santander","El Carmen de Chucurí","","","","","","","","","","","","","","","","","","","68235"
"68245","Santander","El Guacamayo","","","","","","","","","","","","","","","","","","","68245"
"68250","Santander","El Peñón","","","","","","","","","","","","","","","","","","","68250"
"68255","Santander","El Playón","","","","","","","","","","","","","","","","","","","68255"
"68264","Santander","Encino","","","","","","","","","","","","","","","","","","","68264"
"68266","Santander","Enciso","","","","","","","","","","","","","","","","","","","68266"
"68271","Santander","Florián","","","","","","","","","","","","","","","","","","","68271"
"68276","Santander","Floridablanca","","","","","","","","","","","","","","","","","","","68276"
"68296","Santander","Galán","","","","","","","","","","","","","","","","","","","68296"
"68298","Santander","Gambita","","","","","","","","","","","","","","","","","","","68298"
"68307","Santander","Girón","","","","","","","","","","","","","","","","","","","68307"
"68318","Santander","Guaca","","","","","","","","","","","","","","","","","","","68318"
"68320","Santander","Guadalupe","","","","","","","","","","","","","","","","","","","68320"
"68322","Santander","Guapotá","","","","","","","","","","","","","","","","","","","68322"
"68324","Santander","Guavatá","","","","","","","","","","","","","","","","","","","68324"
"68327","Santander","Güepsa","","","","","","","","","","","","","","","","","","","68327"
"68344","Santander","Hato","","","","","","","","","","","","","","","","","","","68344"
"68368","Santander","Jesús María","","","","","","","","","","","","","","","","","","","68368"
"68370","Santander","Jordán","","","","","","","","","","","","","","","","","","","68370"
"68377","Santander","La Belleza","","","","","","","","","","","","","","","","","","","68377"
"68385","Santander","Landázuri","","","","","","","","","","","","","","","","","","","68385"
"68397","Santander","La Paz","","","","","","","","","","","","","","","","","","","68397"
"68406","Santander","Lebríja","","","","","","","","","","","","","","","","","","","68406"
"68418","Santander","Los Santos","","","","","","","","","","","","","","","","","","","68418"
"68425","Santander","Macaravita","","","","","","","","","","","","","","","","","","","68425"
"68432","Santander","Málaga","","","","","","","","","","","","","","","","","","","68432"
"68444","Santander","Matanza","","","","","","","","","","","","","","","","","","","68444"
"68464","Santander","Mogotes","","","","","","","","","","","","","","","","","","","68464"
"68468","Santander","Molagavita","","","","","","","","","","","","","","","","","","","68468"
"68498","Santander","Ocamonte","","","","","","","","","","","","","","","","","","","68498"
"68500","Santander","Oiba","","","","","","","","","","","","","","","","","","","68500"
"68502","Santander","Onzaga","","","","","","","","","","","","","","","","","","","68502"
"68522","Santander","Palmar","","","","","","","","","","","","","","","","","","","68522"
"68524","Santander","Palmas del Socorro","","","","","","","","","","","","","","","","","","","68524"
"68533","Santander","Páramo","","","","","","","","","","","","","","","","","","","68533"
"68547","Santander","Piedecuesta","","","","","","","","","","","","","","","","","","","68547"
"68549","Santander","Pinchote","","","","","","","","","","","","","","","","","","","68549"
"68572","Santander","Puente Nacional","","","","","","","","","","","","","","","","","","","68572"
"68573","Santander","Puerto Parra","","","","","","","","","","","","","","","","","","","68573"
"68575","Santander","Puerto Wilches","","","","","","","","","","","","","","","","","","","68575"
"68615","Santander","Rionegro","","","","","","","","","","","","","","","","","","","68615"
"68655","Santander","Sabana de Torres","","","","","","","","","","","","","","","","","","","68655"
"68669","Santander","San Andrés","","","","","","","","","","","","","","","","","","","68669"
"68673","Santander","San Benito","","","","","","","","","","","","","","","","","","","68673"
"68679","Santander","San Gil","","","","","","","","","","","","","","","","","","","68679"
"68682","Santander","San Joaquín","","","","","","","","","","","","","","","","","","","68682"
"68684","Santander","San José de Miranda","","","","","","","","","","","","","","","","","","","68684"
"68686","Santander","San Miguel","","","","","","","","","","","","","","","","","","","68686"
"68689","Santander","San Vicente de Chucurí","","","","","","","","","","","","","","","","","","","68689"
"68705","Santander","Santa Bárbara","","","","","","","","","","","","","","","","","","","68705"
"68720","Santander","Santa Helena del Opón","","","","","","","","","","","","","","","","","","","68720"
"68745","Santander","Simacota","","","","","","","","","","","","","","","","","","","68745"
"68755","Santander","Socorro","","","","","","","","","","","","","","","","","","","68755"
"68770","Santander","Suaita","","","","","","","","","","","","","","","","","","","68770"
"68773","Santander","Sucre","","","","","","","","","","","","","","","","","","","68773"
"68780","Santander","Suratá","","","","","","","","","","","","","","","","","","","68780"
"68820","Santander","Tona","","","","","","","","","","","","","","","","","","","68820"
"68855","Santander","Valle de San José","","","","","","","","","","","","","","","","","","","68855"
"68861","Santander","Vélez","","","","","","","","","","","","","","","","","","","68861"
"68867","Santander","Vetas","","","","","","","","","","","","","","","","","","","68867"
"68872","Santander","Villanueva","","","","","","","","","","","","","","","","","","","68872"
"68895","Santander","Zapatoca","","","","","","","","","","","","","","","","","","","68895"
"70001","Sucre","Sincelejo","","","","","","","","","","","","","","","","","","","70001"
"70110","Sucre","Buenavista","","","","","","","","","","","","","","","","","","","70110"
"70124","Sucre","Caimito","","","","","","","","","","","","","","","","","","","70124"
"70204","Sucre","Coloso","","","","","","","","","","","","","","","","","","","70204"
"70215","Sucre","Corozal","","","","","","","","","","","","","","","","","","","70215"
"70221","Sucre","Coveñas","","","","","","","","","","","","","","","","","","","70221"
"70230","Sucre","Chalán","","","","","","","","","","","","","","","","","","","70230"
"70233","Sucre","El Roble","","","","","","","","","","","","","","","","","","","70233"
"70235","Sucre","Galeras","","","","","","","","","","","","","","","","","","","70235"
"70265","Sucre","Guaranda","","","","","","","","","","","","","","","","","","","70265"
"70400","Sucre","La Unión","","","","","","","","","","","","","","","","","","","70400"
"70418","Sucre","Los Palmitos","","","","","","","","","","","","","","","","","","","70418"
"70429","Sucre","Majagual","","","","","","","","","","","","","","","","","","","70429"
"70473","Sucre","Morroa","","","","","","","","","","","","","","","","","","","70473"
"70508","Sucre","Ovejas","","","","","","","","","","","","","","","","","","","70508"
"70523","Sucre","Palmito","","","","","","","","","","","","","","","","","","","70523"
"70670","Sucre","Sampués","","","","","","","","","","","","","","","","","","","70670"
"70678","Sucre","San Benito Abad","","","","","","","","","","","","","","","","","","","70678"
"70702","Sucre","San Juan de Betulia","","","","","","","","","","","","","","","","","","","70702"
"70708","Sucre","San Marcos","","","","","","","","","","","","","","","","","","","70708"
"70713","Sucre","San Onofre","","","","","","","","","","","","","","","","","","","70713"
"70717","Sucre","San Pedro","","","","","","","","","","","","","","","","","","","70717"
"70742","Sucre","San Luis de Sincé","","","","","","","","","","","","","","","","","","","70742"
"70771","Sucre","Sucre","","","","","","","","","","","","","","","","","","","70771"
"70820","Sucre","Santiago de Tolú","","","","","","","","","","","","","","","","","","","70820"
"70823","Sucre","Tolú Viejo","","","","","","","","","","","","","","","","","","","70823"
"73001","Tolima","Ibagué","","","","","","","","","","","","","","","","","","","73001"
"73024","Tolima","Alpujarra","","","","","","","","","","","","","","","","","","","73024"
"73026","Tolima","Alvarado","","","","","","","","","","","","","","","","","","","73026"
"73030","Tolima","Ambalema","","","","","","","","","","","","","","","","","","","73030"
"73043","Tolima","Anzoátegui","","","","","","","","","","","","","","","","","","","73043"
"73055","Tolima","Armero","","","","","","","","","","","","","","","","","","","73055"
"73067","Tolima","Ataco","","","","","","","","","","","","","","","","","","","73067"
"73124","Tolima","Cajamarca","","","","","","","","","","","","","","","","","","","73124"
"73148","Tolima","Carmen de Apicalá","","","","","","","","","","","","","","","","","","","73148"
"73152","Tolima","Casabianca","","","","","","","","","","","","","","","","","","","73152"
"73168","Tolima","Chaparral","","","","","","","","","","","","","","","","","","","73168"
"73200","Tolima","Coello","","","","","","","","","","","","","","","","","","","73200"
"73217","Tolima","Coyaima","","","","","","","","","","","","","","","","","","","73217"
"73226","Tolima","Cunday","","","","","","","","","","","","","","","","","","","73226"
"73236","Tolima","Dolores","","","","","","","","","","","","","","","","","","","73236"
"73268","Tolima","Espinal","","","","","","","","","","","","","","","","","","","73268"
"73270","Tolima","Falan","","","","","","","","","","","","","","","","","","","73270"
"73275","Tolima","Flandes","","","","","","","","","","","","","","","","","","","73275"
"73283","Tolima","Fresno","","","","","","","","","","","","","","","","","","","73283"
"73319","Tolima","Guamo","","","","","","","","","","","","","","","","","","","73319"
"73347","Tolima","Herveo","","","","","","","","","","","","","","","","","","","73347"
"73349","Tolima","Honda","","","","","","","","","","","","","","","","","","","73349"
"73352","Tolima","Icononzo","","","","","","","","","","","","","","","","","","","73352"
"73408","Tolima","Lérida","","","","","","","","","","","","","","","","","","","73408"
"73411","Tolima","Líbano","","","","","","","","","","","","","","","","","","","73411"
"73443","Tolima","Mariquita","","","","","","","","","","","","","","","","","","","73443"
"73449","Tolima","Melgar","","","","","","","","","","","","","","","","","","","73449"
"73461","Tolima","Murillo","","","","","","","","","","","","","","","","","","","73461"
"73483","Tolima","Natagaima","","","","","","","","","","","","","","","","","","","73483"
"73504","Tolima","Ortega","","","","","","","","","","","","","","","","","","","73504"
"73520","Tolima","Palocabildo","","","","","","","","","","","","","","","","","","","73520"
"73547","Tolima","Piedras","","","","","","","","","","","","","","","","","","","73547"
"73555","Tolima","Planadas","","","","","","","","","","","","","","","","","","","73555"
"73563","Tolima","Prado","","","","","","","","","","","","","","","","","","","73563"
"73585","Tolima","Purificación","","","","","","","","","","","","","","","","","","","73585"
"73616","Tolima","Rioblanco","","","","","","","","","","","","","","","","","","","73616"
"73622","Tolima","Roncesvalles","","","","","","","","","","","","","","","","","","","73622"
"73624","Tolima","Rovira","","","","","","","","","","","","","","","","","","","73624"
"73671","Tolima","Saldaña","","","","","","","","","","","","","","","","","","","73671"
"73675","Tolima","San Antonio","","","","","","","","","","","","","","","","","","","73675"
"73678","Tolima","San Luis","","","","","","","","","","","","","","","","","","","73678"
"73686","Tolima","Santa Isabel","","","","","","","","","","","","","","","","","","","73686"
"73770","Tolima","Suárez","","","","","","","","","","","","","","","","","","","73770"
"73854","Tolima","Valle de San Juan","","","","","","","","","","","","","","","","","","","73854"
"73861","Tolima","Venadillo","","","","","","","","","","","","","","","","","","","73861"
"73870","Tolima","Villahermosa","","","","","","","","","","","","","","","","","","","73870"
"73873","Tolima","Villarrica","","","","","","","","","","","","","","","","","","","73873"
"76001","Valle Del Cauca","Cali","","","","","","","","","","","","","","","","","","","76001"
"76020","Valle Del Cauca","Alcalá","","","","","","","","","","","","","","","","","","","76020"
"76036","Valle Del Cauca","Andalucía","","","","","","","","","","","","","","","","","","","76036"
"76041","Valle Del Cauca","Ansermanuevo","","","","","","","","","","","","","","","","","","","76041"
"76054","Valle Del Cauca","Argelia","","","","","","","","","","","","","","","","","","","76054"
"76100","Valle Del Cauca","Bolívar","","","","","","","","","","","","","","","","","","","76100"
"76109","Valle Del Cauca","Buenaventura","","","","","","","","","","","","","","","","","","","76109"
"76111","Valle Del Cauca","Guadalajara de Buga","","","","","","","","","","","","","","","","","","","76111"
"76113","Valle Del Cauca","Bugalagrande","","","","","","","","","","","","","","","","","","","76113"
"76122","Valle Del Cauca","Caicedonia","","","","","","","","","","","","","","","","","","","76122"
"76126","Valle Del Cauca","Calima","","","","","","","","","","","","","","","","","","","76126"
"76130","Valle Del Cauca","Candelaria","","","","","","","","","","","","","","","","","","","76130"
"76147","Valle Del Cauca","Cartago","","","","","","","","","","","","","","","","","","","76147"
"76233","Valle Del Cauca","Dagua","","","","","","","","","","","","","","","","","","","76233"
"76243","Valle Del Cauca","El Águila","","","","","","","","","","","","","","","","","","","76243"
"76246","Valle Del Cauca","El Cairo","","","","","","","","","","","","","","","","","","","76246"
"76248","Valle Del Cauca","El Cerrito","","","","","","","","","","","","","","","","","","","76248"
"76250","Valle Del Cauca","El Dovio","","","","","","","","","","","","","","","","","","","76250"
"76275","Valle Del Cauca","Florida","","","","","","","","","","","","","","","","","","","76275"
"76306","Valle Del Cauca","Ginebra","","","","","","","","","","","","","","","","","","","76306"
"76318","Valle Del Cauca","Guacarí","","","","","","","","","","","","","","","","","","","76318"
"76364","Valle Del Cauca","Jamundí","","","","","","","","","","","","","","","","","","","76364"
"76377","Valle Del Cauca","La Cumbre","","","","","","","","","","","","","","","","","","","76377"
"76400","Valle Del Cauca","La Unión","","","","","","","","","","","","","","","","","","","76400"
"76403","Valle Del Cauca","La Victoria","","","","","","","","","","","","","","","","","","","76403"
"76497","Valle Del Cauca","Obando","","","","","","","","","","","","","","","","","","","76497"
"76520","Valle Del Cauca","Palmira","","","","","","","","","","","","","","","","","","","76520"
"76563","Valle Del Cauca","Pradera","","","","","","","","","","","","","","","","","","","76563"
"76606","Valle Del Cauca","Restrepo","","","","","","","","","","","","","","","","","","","76606"
"76616","Valle Del Cauca","Riofrío","","","","","","","","","","","","","","","","","","","76616"
"76622","Valle Del Cauca","Roldanillo","","","","","","","","","","","","","","","","","","","76622"
"76670","Valle Del Cauca","San Pedro","","","","","","","","","","","","","","","","","","","76670"
"76736","Valle Del Cauca","Sevilla","","","","","","","","","","","","","","","","","","","76736"
"76823","Valle Del Cauca","Toro","","","","","","","","","","","","","","","","","","","76823"
"76828","Valle Del Cauca","Trujillo","","","","","","","","","","","","","","","","","","","76828"
"76834","Valle Del Cauca","Tuluá","","","","","","","","","","","","","","","","","","","76834"
"76845","Valle Del Cauca","Ulloa","","","","","","","","","","","","","","","","","","","76845"
"76863","Valle Del Cauca","Versalles","","","","","","","","","","","","","","","","","","","76863"
"76869","Valle Del Cauca","Vijes","","","","","","","","","","","","","","","","","","","76869"
"76890","Valle Del Cauca","Yotoco","","","","","","","","","","","","","","","","","","","76890"
"76892","Valle Del Cauca","Yumbo","","","","","","","","","","","","","","","","","","","76892"
"76895","Valle Del Cauca","Zarzal","","","","","","","","","","","","","","","","","","","76895"
"8001","Atlántico","Barranquilla","","","","","","","","","","","","","","","","","","","08001"
"8078","Atlántico","Baranoa","","","","","","","","","","","","","","","","","","","08078"
"81001","Arauca","Arauca","","","","","","","","","","","","","","","","","","","81001"
"81065","Arauca","Arauquita","","","","","","","","","","","","","","","","","","","81065"
"81220","Arauca","Cravo Norte","","","","","","","","","","","","","","","","","","","81220"
"81300","Arauca","Fortul","","","","","","","","","","","","","","","","","","","81300"
"8137","Atlántico","Campo de La Cruz","","","","","","","","","","","","","","","","","","","08137"
"8141","Atlántico","Candelaria","","","","","","","","","","","","","","","","","","","08141"
"81591","Arauca","Puerto Rondón","","","","","","","","","","","","","","","","","","","81591"
"81736","Arauca","Saravena","","","","","","","","","","","","","","","","","","","81736"
"81794","Arauca","Tame","","","","","","","","","","","","","","","","","","","81794"
"8296","Atlántico","Galapa","","","","","","","","","","","","","","","","","","","08296"
"8372","Atlántico","Juan de Acosta","","","","","","","","","","","","","","","","","","","08372"
"8421","Atlántico","Luruaco","","","","","","","","","","","","","","","","","","","08421"
"8433","Atlántico","Malambo","","","","","","","","","","","","","","","","","","","08433"
"8436","Atlántico","Manatí","","","","","","","","","","","","","","","","","","","08436"
"85001","Casanare","Yopal","","","","","","","","","","","","","","","","","","","85001"
"85010","Casanare","Aguazul","","","","","","","","","","","","","","","","","","","85010"
"85015","Casanare","Chameza","","","","","","","","","","","","","","","","","","","85015"
"85125","Casanare","Hato Corozal","","","","","","","","","","","","","","","","","","","85125"
"85136","Casanare","La Salina","","","","","","","","","","","","","","","","","","","85136"
"85139","Casanare","Maní","","","","","","","","","","","","","","","","","","","85139"
"85162","Casanare","Monterrey","","","","","","","","","","","","","","","","","","","85162"
"8520","Atlántico","Palmar de Varela","","","","","","","","","","","","","","","","","","","08520"
"85225","Casanare","Nunchía","","","","","","","","","","","","","","","","","","","85225"
"85230","Casanare","Orocué","","","","","","","","","","","","","","","","","","","85230"
"85250","Casanare","Paz de Ariporo","","","","","","","","","","","","","","","","","","","85250"
"85263","Casanare","Pore","","","","","","","","","","","","","","","","","","","85263"
"85279","Casanare","Recetor","","","","","","","","","","","","","","","","","","","85279"
"85300","Casanare","Sabanalarga","","","","","","","","","","","","","","","","","","","85300"
"85315","Casanare","Sácama","","","","","","","","","","","","","","","","","","","85315"
"85325","Casanare","San Luis de Palenque","","","","","","","","","","","","","","","","","","","85325"
"85400","Casanare","Támara","","","","","","","","","","","","","","","","","","","85400"
"85410","Casanare","Tauramena","","","","","","","","","","","","","","","","","","","85410"
"85430","Casanare","Trinidad","","","","","","","","","","","","","","","","","","","85430"
"85440","Casanare","Villanueva","","","","","","","","","","","","","","","","","","","85440"
"8549","Atlántico","Piojó","","","","","","","","","","","","","","","","","","","08549"
"8558","Atlántico","Polonuevo","","","","","","","","","","","","","","","","","","","08558"
"8560","Atlántico","Ponedera","","","","","","","","","","","","","","","","","","","08560"
"8573","Atlántico","Puerto Colombia","","","","","","","","","","","","","","","","","","","08573"
"86001","Putumayo","Mocoa","","","","","","","","","","","","","","","","","","","86001"
"8606","Atlántico","Repelón","","","","","","","","","","","","","","","","","","","08606"
"86219","Putumayo","Colón","","","","","","","","","","","","","","","","","","","86219"
"86320","Putumayo","Orito","","","","","","","","","","","","","","","","","","","86320"
"8634","Atlántico","Sabanagrande","","","","","","","","","","","","","","","","","","","08634"
"8638","Atlántico","Sabanalarga","","","","","","","","","","","","","","","","","","","08638"
"86568","Putumayo","Puerto Asís","","","","","","","","","","","","","","","","","","","86568"
"86569","Putumayo","Puerto Caicedo","","","","","","","","","","","","","","","","","","","86569"
"86571","Putumayo","Puerto Guzmán","","","","","","","","","","","","","","","","","","","86571"
"86573","Putumayo","Leguízamo","","","","","","","","","","","","","","","","","","","86573"
"86749","Putumayo","Sibundoy","","","","","","","","","","","","","","","","","","","86749"
"8675","Atlántico","Santa Lucía","","","","","","","","","","","","","","","","","","","08675"
"86755","Putumayo","San Francisco","","","","","","","","","","","","","","","","","","","86755"
"86757","Putumayo","San Miguel","","","","","","","","","","","","","","","","","","","86757"
"86760","Putumayo","Santiago","","","","","","","","","","","","","","","","","","","86760"
"8685","Atlántico","Santo Tomás","","","","","","","","","","","","","","","","","","","08685"
"86865","Putumayo","Valle del Guamuez","","","","","","","","","","","","","","","","","","","86865"
"86885","Putumayo","Villagarzón","","","","","","","","","","","","","","","","","","","86885"
"8758","Atlántico","Soledad","","","","","","","","","","","","","","","","","","","08758"
"8770","Atlántico","Suan","","","","","","","","","","","","","","","","","","","08770"
"88001","Archipiélago De San Andrés","San Andrés","","","","","","","","","","","","","","","","","","","88001"
"8832","Atlántico","Tubará","","","","","","","","","","","","","","","","","","","08832"
"8849","Atlántico","Usiacurí","","","","","","","","","","","","","","","","","","","08849"
"88564","Archipiélago De San Andrés","Providencia","","","","","","","","","","","","","","","","","","","88564"
"91001","Amazonas","Leticia","","","","","","","","","","","","","","","","","","","91001"
"91263","Amazonas","El Encanto","","","","","","","","","","","","","","","","","","","91263"
"91405","Amazonas","La Chorrera","","","","","","","","","","","","","","","","","","","91405"
"91407","Amazonas","La Pedrera","","","","","","","","","","","","","","","","","","","91407"
